User_ID,Region,Language_Preference,Subscription_Plan,Device_Type,Avg_Watch_Hours,Tenure_Months
5387,North India,Marathi,Basic,Mobile,4.7,23
5388,South India,Punjabi,Standard,Smart TV,3.7,47
5389,East India,Malayalam,Standard,Mobile,3.4,19
5390,North India,Bengali,Mobile,Laptop,2.6,39
5391,West India,Telugu,Basic,Tablet,2.1,41
5392,North India,Hindi,Basic,Smart TV,2.7,36
5393,West India,Telugu,Basic,Mobile,2.2,6
5394,South India,Telugu,Mobile,Smart TV,3.4,23
5395,North India,Kannada,Mobile,Mobile,3.5,10
5396,Northeast India,Kannada,Standard,Smart TV,3.2,35
5397,South India,Hindi,Premium,Tablet,3.6,21
5398,West India,Telugu,Premium,Mobile,2.9,32
5399,South India,Gujarati,Premium,Laptop,4.5,30
5400,North India,Punjabi,Standard,Tablet,3.8,33
5401,East India,Kannada,Mobile,Smart TV,2.9,6
5402,East India,Kannada,Premium,Mobile,2.1,5
5403,West India,Gujarati,Basic,Laptop,3.4,15
5404,West India,Marathi,Standard,Mobile,4.9,43
5405,East India,Telugu,Basic,Mobile,4.2,25
5406,West India,Hindi,Standard,Mobile,4.4,13
5407,South India,Kannada,Basic,Mobile,4.4,6
5408,Northeast India,Hindi,Mobile,Mobile,5.0,37
5409,Northeast India,Hindi,Basic,Mobile,4.5,2
5410,South India,Punjabi,Mobile,Smart TV,3.7,17
5411,Northeast India,Kannada,Premium,Smart TV,3.0,24
5412,North India,Bengali,Basic,Smart TV,4.6,12
5413,South India,Marathi,Basic,Smart TV,0.6,44
5414,West India,Hindi,Premium,Mobile,5.0,14
5415,South India,Kannada,Standard,Smart TV,4.3,7
5416,East India,Marathi,Basic,Smart TV,5.5,26
5417,West India,Bengali,Mobile,Laptop,2.2,32
5418,East India,Kannada,Basic,Laptop,4.9,29
5419,West India,Telugu,Premium,Laptop,4.3,46
5420,Northeast India,Hindi,Standard,Tablet,2.8,39
5421,South India,Bengali,Premium,Smart TV,3.3,9
5422,North India,Telugu,Mobile,Smart TV,3.3,14
5423,West India,Hindi,Mobile,Mobile,3.1,17
5424,West India,Tamil,Mobile,Tablet,1.9,25
5425,East India,Malayalam,Standard,Laptop,4.9,30
5426,Northeast India,Gujarati,Mobile,Mobile,2.4,45
5427,East India,Hindi,Mobile,Smart TV,2.2,29
5428,East India,Bengali,Basic,Mobile,4.9,29
5429,Northeast India,Bengali,Basic,Smart TV,1.8,18
5430,North India,Malayalam,Standard,Mobile,3.1,31
5431,East India,Kannada,Basic,Tablet,2.3,19
5432,East India,Gujarati,Basic,Mobile,5.5,17
5433,West India,Marathi,Basic,Tablet,4.9,6
5434,Northeast India,Hindi,Premium,Mobile,2.5,12
5435,South India,Kannada,Basic,Mobile,2.3,38
5436,North India,Telugu,Basic,Laptop,4.4,3
5437,North India,Marathi,Basic,Mobile,4.0,47
5438,Northeast India,Gujarati,Mobile,Mobile,3.1,35
5439,West India,Kannada,Premium,Laptop,3.0,47
5440,West India,Marathi,Mobile,Laptop,3.2,33
5441,Northeast India,Punjabi,Premium,Smart TV,4.6,29
5442,West India,Punjabi,Mobile,Mobile,5.4,3
5443,North India,Hindi,Premium,Mobile,5.7,5
5444,North India,Hindi,Standard,Tablet,2.6,14
5445,South India,Hindi,Basic,Tablet,3.6,36
5446,Northeast India,Gujarati,Standard,Smart TV,5.1,28
5447,East India,Kannada,Basic,Smart TV,2.5,41
5448,East India,Telugu,Basic,Tablet,2.7,32
5449,South India,Tamil,Mobile,Smart TV,4.5,18
5450,South India,Bengali,Basic,Smart TV,2.9,42
5451,West India,Telugu,Standard,Smart TV,1.7,40
5452,South India,Kannada,Mobile,Smart TV,2.5,13
5453,South India,Gujarati,Standard,Mobile,4.7,2
5454,East India,Marathi,Basic,Mobile,3.8,25
5455,West India,Telugu,Basic,Mobile,1.6,20
5456,South India,Marathi,Premium,Tablet,2.8,7
5457,South India,Tamil,Standard,Smart TV,5.7,11
5458,West India,Kannada,Standard,Smart TV,3.4,5
5459,Northeast India,Kannada,Standard,Laptop,3.2,29
5460,West India,Bengali,Premium,Laptop,3.5,18
5461,East India,Gujarati,Mobile,Smart TV,3.7,8
5462,Northeast India,Bengali,Standard,Mobile,3.0,27
5463,North India,Kannada,Basic,Mobile,5.1,42
5464,West India,Bengali,Mobile,Mobile,2.9,2
5465,East India,Malayalam,Mobile,Smart TV,4.7,35
5466,Northeast India,Kannada,Basic,Mobile,5.7,26
5467,West India,Telugu,Basic,Smart TV,4.0,23
5468,South India,Malayalam,Premium,Laptop,2.2,5
5469,West India,Telugu,Standard,Mobile,3.7,16
5470,North India,Malayalam,Basic,Mobile,2.8,42
5471,West India,Telugu,Mobile,Smart TV,4.6,11
5472,Northeast India,Kannada,Mobile,Smart TV,3.7,19
5473,Northeast India,Hindi,Basic,Mobile,3.4,16
5474,West India,Punjabi,Standard,Laptop,2.3,32
5475,Northeast India,Punjabi,Mobile,Laptop,1.3,12
5476,South India,Malayalam,Basic,Laptop,2.5,2
5477,West India,Punjabi,Premium,Smart TV,4.3,43
5478,South India,Marathi,Standard,Mobile,4.9,22
5479,South India,Malayalam,Standard,Smart TV,3.1,26
5480,East India,Telugu,Standard,Smart TV,2.4,33
5481,West India,Gujarati,Mobile,Laptop,3.7,24
5482,Northeast India,Bengali,Mobile,Laptop,4.3,5
5483,South India,Telugu,Standard,Laptop,4.4,21
5484,East India,Marathi,Standard,Laptop,3.7,46
5485,West India,Gujarati,Basic,Tablet,6.0,18
5486,West India,Punjabi,Mobile,Smart TV,5.0,39
5487,North India,Marathi,Standard,Tablet,2.0,5
5488,North India,Malayalam,Mobile,Mobile,1.7,8
5489,South India,Tamil,Mobile,Laptop,2.1,21
5490,North India,Tamil,Basic,Mobile,4.9,47
5491,South India,Punjabi,Basic,Mobile,1.4,5
5492,Northeast India,Tamil,Mobile,Laptop,4.0,13
5493,South India,Tamil,Mobile,Mobile,3.3,19
5494,North India,Telugu,Standard,Tablet,2.0,29
5495,Northeast India,Telugu,Basic,Smart TV,3.8,2
5496,North India,Bengali,Basic,Mobile,3.3,37
5497,South India,Kannada,Basic,Smart TV,4.5,26
5498,East India,Punjabi,Premium,Smart TV,1.5,29
5499,West India,Tamil,Mobile,Smart TV,2.4,5
5500,North India,Bengali,Mobile,Smart TV,2.5,32
5501,South India,Punjabi,Standard,Mobile,4.3,38
5502,Northeast India,Tamil,Mobile,Mobile,3.2,2
5503,North India,Hindi,Basic,Smart TV,4.9,5
5504,North India,Gujarati,Basic,Smart TV,3.0,47
5505,West India,Punjabi,Premium,Tablet,3.8,33
5506,South India,Kannada,Premium,Smart TV,5.3,35
5507,East India,Gujarati,Premium,Mobile,1.4,19
5508,Northeast India,Bengali,Mobile,Smart TV,3.5,15
5509,South India,Bengali,Premium,Smart TV,3.5,35
5510,Northeast India,Tamil,Mobile,Mobile,2.6,8
5511,North India,Gujarati,Standard,Mobile,3.3,47
5512,West India,Tamil,Standard,Mobile,3.9,1
5513,West India,Punjabi,Mobile,Smart TV,2.6,38
5514,East India,Bengali,Standard,Mobile,3.6,22
5515,West India,Hindi,Mobile,Laptop,2.3,17
5516,North India,Bengali,Mobile,Smart TV,3.3,16
5517,East India,Telugu,Premium,Smart TV,4.6,45
5518,South India,Marathi,Mobile,Smart TV,4.7,1
5519,West India,Kannada,Mobile,Mobile,4.9,3
5520,East India,Gujarati,Basic,Smart TV,3.4,6
5521,North India,Tamil,Premium,Mobile,3.1,3
5522,Northeast India,Marathi,Mobile,Smart TV,4.4,47
5523,Northeast India,Marathi,Basic,Smart TV,4.9,30
5524,North India,Malayalam,Premium,Smart TV,3.6,47
5525,North India,Kannada,Mobile,Mobile,5.3,11
5526,Northeast India,Telugu,Basic,Smart TV,4.4,27
5527,East India,Bengali,Standard,Mobile,2.8,22
5528,Northeast India,Punjabi,Basic,Mobile,3.0,6
5529,North India,Bengali,Standard,Mobile,3.5,38
5530,West India,Telugu,Mobile,Laptop,1.6,41
5531,South India,Tamil,Premium,Laptop,2.8,46
5532,West India,Malayalam,Premium,Mobile,4.9,31
5533,West India,Bengali,Mobile,Tablet,5.1,43
5534,North India,Gujarati,Mobile,Smart TV,3.8,6
5535,Northeast India,Kannada,Premium,Smart TV,4.0,20
5536,East India,Marathi,Basic,Mobile,3.1,47
5537,West India,Tamil,Basic,Mobile,2.7,41
5538,Northeast India,Telugu,Standard,Mobile,4.2,11
5539,East India,Punjabi,Standard,Smart TV,3.0,2
5540,West India,Punjabi,Standard,Mobile,5.5,31
5541,East India,Malayalam,Mobile,Tablet,4.0,38
5542,Northeast India,Telugu,Mobile,Mobile,4.0,26
5543,South India,Tamil,Premium,Tablet,2.2,27
5544,Northeast India,Gujarati,Standard,Mobile,0.7,46
5545,North India,Marathi,Standard,Smart TV,4.0,46
5546,East India,Kannada,Premium,Mobile,2.9,31
5547,South India,Hindi,Standard,Mobile,4.7,24
5548,East India,Hindi,Mobile,Mobile,2.4,13
5549,East India,Tamil,Standard,Mobile,2.9,25
5550,West India,Telugu,Basic,Mobile,4.8,37
5551,North India,Hindi,Mobile,Smart TV,4.0,41
5552,East India,Malayalam,Basic,Smart TV,2.3,25
5553,Northeast India,Telugu,Standard,Mobile,3.5,29
5554,Northeast India,Hindi,Premium,Tablet,5.8,31
5555,West India,Gujarati,Mobile,Smart TV,3.7,43
5556,North India,Marathi,Mobile,Laptop,3.3,39
5557,North India,Punjabi,Basic,Mobile,4.6,2
5558,Northeast India,Telugu,Standard,Smart TV,3.9,12
5559,South India,Punjabi,Standard,Smart TV,5.2,5
5560,West India,Punjabi,Basic,Smart TV,4.4,27
5561,West India,Hindi,Standard,Tablet,4.6,34
5562,Northeast India,Telugu,Mobile,Mobile,5.3,14
5563,Northeast India,Marathi,Basic,Tablet,3.1,7
5564,South India,Gujarati,Mobile,Laptop,2.8,37
5565,South India,Bengali,Premium,Mobile,1.9,36
5566,North India,Malayalam,Mobile,Mobile,3.2,10
5567,West India,Punjabi,Standard,Mobile,1.9,29
5568,West India,Marathi,Mobile,Mobile,3.9,16
5569,Northeast India,Kannada,Basic,Smart TV,2.8,38
5570,North India,Kannada,Mobile,Mobile,4.7,21
5571,West India,Bengali,Basic,Mobile,4.4,38
5572,North India,Bengali,Mobile,Smart TV,3.0,41
5573,North India,Bengali,Standard,Mobile,4.7,33
5574,Northeast India,Malayalam,Basic,Laptop,3.7,29
5575,North India,Malayalam,Standard,Mobile,1.4,17
5576,South India,Gujarati,Basic,Mobile,2.3,13
5577,South India,Punjabi,Basic,Smart TV,2.6,6
5578,East India,Tamil,Basic,Laptop,3.5,2
5579,Northeast India,Kannada,Premium,Mobile,3.0,8
5580,East India,Hindi,Basic,Tablet,2.9,32
5581,South India,Hindi,Mobile,Tablet,4.2,36
5582,East India,Bengali,Premium,Tablet,4.4,9
5583,Northeast India,Kannada,Mobile,Smart TV,2.8,23
5584,Northeast India,Tamil,Standard,Mobile,2.5,7
5585,North India,Tamil,Mobile,Tablet,5.0,31
5586,West India,Hindi,Standard,Laptop,6.8,21
5587,North India,Tamil,Mobile,Tablet,2.4,1
5588,Northeast India,Kannada,Premium,Mobile,4.6,46
5589,South India,Punjabi,Basic,Mobile,3.3,2
5590,South India,Marathi,Basic,Smart TV,4.3,40
5591,North India,Tamil,Mobile,Laptop,2.4,11
5592,Northeast India,Punjabi,Basic,Laptop,2.0,37
5593,South India,Kannada,Standard,Smart TV,2.2,18
5594,Northeast India,Hindi,Basic,Smart TV,2.8,44
5595,South India,Punjabi,Mobile,Mobile,3.2,24
5596,Northeast India,Tamil,Basic,Mobile,4.6,19
5597,East India,Bengali,Basic,Smart TV,2.5,5
5598,Northeast India,Punjabi,Mobile,Smart TV,2.7,29
5599,Northeast India,Bengali,Mobile,Smart TV,6.0,39
5600,North India,Telugu,Standard,Smart TV,3.6,2
5601,East India,Hindi,Premium,Tablet,3.8,17
5602,West India,Kannada,Mobile,Laptop,4.4,45
5603,North India,Marathi,Standard,Laptop,2.9,11
5604,West India,Bengali,Mobile,Laptop,3.5,37
5605,South India,Marathi,Basic,Mobile,3.1,13
5606,West India,Marathi,Basic,Laptop,3.4,29
5607,Northeast India,Bengali,Mobile,Tablet,4.5,32
5608,West India,Marathi,Basic,Mobile,4.3,45
5609,North India,Gujarati,Premium,Mobile,0.8,40
5610,North India,Telugu,Premium,Laptop,4.7,43
5611,West India,Bengali,Mobile,Tablet,3.1,8
5612,North India,Hindi,Mobile,Smart TV,4.0,10
5613,North India,Bengali,Premium,Smart TV,3.0,25
5614,West India,Punjabi,Mobile,Tablet,3.4,11
5615,East India,Gujarati,Standard,Tablet,5.1,28
5616,East India,Bengali,Mobile,Mobile,3.9,33
5617,South India,Kannada,Basic,Mobile,5.0,39
5618,North India,Telugu,Mobile,Smart TV,3.4,26
5619,West India,Punjabi,Premium,Mobile,3.3,8
5620,North India,Bengali,Premium,Tablet,3.5,38
5621,Northeast India,Tamil,Mobile,Smart TV,2.0,26
5622,North India,Malayalam,Standard,Mobile,0.5,32
5623,North India,Tamil,Basic,Tablet,2.6,46
5624,East India,Marathi,Mobile,Mobile,4.7,28
5625,West India,Hindi,Standard,Laptop,5.2,7
5626,North India,Marathi,Basic,Mobile,1.1,35
5627,East India,Bengali,Mobile,Laptop,5.0,2
5628,South India,Telugu,Mobile,Tablet,2.8,22
5629,East India,Tamil,Premium,Mobile,1.8,22
5630,East India,Kannada,Premium,Laptop,4.8,3
5631,East India,Punjabi,Standard,Tablet,2.9,46
5632,North India,Telugu,Mobile,Tablet,6.6,45
5633,North India,Marathi,Standard,Mobile,2.7,8
5634,South India,Punjabi,Mobile,Mobile,3.2,4
5635,Northeast India,Tamil,Premium,Mobile,2.3,15
5636,Northeast India,Kannada,Mobile,Mobile,3.7,44
5637,Northeast India,Malayalam,Basic,Mobile,4.5,46
5638,South India,Malayalam,Basic,Smart TV,1.4,39
5639,Northeast India,Kannada,Standard,Laptop,4.3,12
5640,Northeast India,Punjabi,Standard,Mobile,3.0,29
5641,East India,Bengali,Basic,Laptop,2.5,9
5642,North India,Punjabi,Basic,Laptop,1.8,42
5643,North India,Punjabi,Standard,Mobile,4.7,40
5644,East India,Bengali,Mobile,Mobile,3.8,20
5645,East India,Telugu,Standard,Laptop,2.8,34
5646,East India,Tamil,Premium,Smart TV,4.4,26
5647,North India,Punjabi,Mobile,Smart TV,4.1,21
5648,Northeast India,Tamil,Mobile,Laptop,4.5,23
5649,East India,Marathi,Basic,Smart TV,5.5,18
5650,South India,Malayalam,Mobile,Laptop,3.8,24
5651,East India,Malayalam,Basic,Tablet,5.8,42
5652,West India,Bengali,Standard,Mobile,5.2,29
5653,East India,Marathi,Basic,Laptop,4.4,38
5654,North India,Malayalam,Mobile,Mobile,1.5,38
5655,East India,Bengali,Standard,Laptop,3.6,13
5656,West India,Punjabi,Standard,Laptop,3.8,32
5657,South India,Marathi,Premium,Smart TV,3.8,19
5658,Northeast India,Telugu,Mobile,Mobile,3.4,17
5659,East India,Marathi,Standard,Mobile,4.3,2
5660,West India,Hindi,Premium,Smart TV,4.4,18
5661,West India,Malayalam,Basic,Tablet,1.5,39
5662,South India,Marathi,Basic,Mobile,5.1,27
5663,North India,Gujarati,Mobile,Mobile,1.7,14
5664,East India,Punjabi,Premium,Smart TV,3.0,15
5665,West India,Telugu,Basic,Mobile,2.4,8
5666,South India,Tamil,Premium,Laptop,2.6,9
5667,Northeast India,Bengali,Standard,Mobile,4.8,21
5668,West India,Gujarati,Basic,Laptop,3.6,43
5669,South India,Gujarati,Basic,Laptop,4.3,35
5670,North India,Telugu,Mobile,Smart TV,4.3,14
5671,North India,Bengali,Mobile,Mobile,1.2,27
5672,West India,Telugu,Standard,Smart TV,2.8,8
5673,West India,Tamil,Standard,Smart TV,4.4,35
5674,East India,Bengali,Basic,Smart TV,4.3,18
5675,South India,Marathi,Standard,Tablet,1.4,14
5676,West India,Malayalam,Mobile,Tablet,4.7,8
5677,East India,Telugu,Basic,Smart TV,4.2,8
5678,East India,Tamil,Basic,Mobile,2.3,37
5679,West India,Punjabi,Basic,Smart TV,4.0,44
5680,North India,Hindi,Premium,Laptop,3.2,2
5681,South India,Punjabi,Standard,Mobile,4.1,17
5682,South India,Hindi,Basic,Mobile,1.3,13
5683,North India,Kannada,Basic,Mobile,3.1,14
5684,West India,Marathi,Mobile,Laptop,4.9,41
5685,South India,Kannada,Basic,Mobile,4.1,41
5686,West India,Telugu,Standard,Smart TV,4.4,9
5687,West India,Telugu,Premium,Smart TV,3.2,27
5688,East India,Hindi,Standard,Mobile,4.2,20
5689,North India,Bengali,Basic,Tablet,3.3,38
5690,West India,Tamil,Basic,Mobile,2.4,12
5691,Northeast India,Gujarati,Mobile,Smart TV,3.2,42
5692,North India,Telugu,Mobile,Tablet,5.2,22
5693,South India,Kannada,Basic,Smart TV,4.9,37
5694,East India,Kannada,Basic,Smart TV,2.3,39
5695,South India,Punjabi,Mobile,Laptop,3.0,31
5696,South India,Marathi,Standard,Laptop,2.4,13
5697,North India,Hindi,Standard,Mobile,3.7,1
5698,South India,Gujarati,Mobile,Laptop,4.7,38
5699,West India,Hindi,Standard,Laptop,5.9,40
5700,South India,Telugu,Mobile,Smart TV,1.8,9
5701,East India,Malayalam,Basic,Mobile,4.5,39
5702,East India,Gujarati,Standard,Mobile,3.5,10
5703,Northeast India,Punjabi,Basic,Tablet,3.1,29
5704,East India,Kannada,Premium,Tablet,2.4,40
5705,South India,Punjabi,Mobile,Mobile,5.6,30
5706,East India,Telugu,Basic,Mobile,1.5,2
5707,North India,Malayalam,Basic,Smart TV,2.9,18
5708,East India,Gujarati,Standard,Smart TV,3.9,28
5709,West India,Hindi,Standard,Mobile,4.0,47
5710,North India,Gujarati,Standard,Mobile,5.0,32
5711,Northeast India,Kannada,Standard,Mobile,2.4,24
5712,West India,Hindi,Mobile,Mobile,4.2,38
5713,South India,Marathi,Basic,Laptop,3.4,14
5714,South India,Hindi,Standard,Laptop,3.5,25
5715,South India,Tamil,Basic,Laptop,2.9,25
5716,West India,Malayalam,Premium,Smart TV,3.7,32
5717,West India,Tamil,Mobile,Laptop,3.3,27
5718,West India,Hindi,Basic,Tablet,3.1,32
5719,North India,Marathi,Basic,Smart TV,2.9,31
5720,North India,Gujarati,Premium,Mobile,3.9,24
5721,South India,Gujarati,Premium,Tablet,1.9,35
5722,East India,Gujarati,Basic,Mobile,3.3,30
5723,South India,Marathi,Mobile,Mobile,2.6,33
5724,Northeast India,Telugu,Basic,Smart TV,3.4,33
5725,North India,Hindi,Basic,Mobile,3.4,46
5726,West India,Tamil,Premium,Mobile,4.5,27
5727,North India,Malayalam,Basic,Smart TV,4.3,33
5728,West India,Malayalam,Basic,Mobile,3.9,33
5729,Northeast India,Hindi,Basic,Smart TV,3.7,4
5730,Northeast India,Hindi,Basic,Laptop,3.3,30
5731,North India,Punjabi,Standard,Tablet,3.2,44
5732,West India,Tamil,Mobile,Mobile,1.4,15
5733,Northeast India,Kannada,Basic,Mobile,4.4,29
5734,South India,Bengali,Premium,Mobile,3.8,28
5735,South India,Kannada,Mobile,Smart TV,4.9,32
5736,West India,Gujarati,Standard,Tablet,2.8,36
5737,North India,Malayalam,Basic,Smart TV,5.0,30
5738,Northeast India,Hindi,Basic,Smart TV,3.3,42
5739,North India,Bengali,Mobile,Mobile,2.8,43
5740,South India,Telugu,Basic,Mobile,5.4,38
5741,Northeast India,Malayalam,Basic,Mobile,3.9,42
5742,North India,Marathi,Mobile,Smart TV,5.5,12
5743,East India,Tamil,Basic,Laptop,3.7,3
5744,West India,Kannada,Mobile,Mobile,4.5,15
5745,West India,Telugu,Standard,Smart TV,4.7,10
5746,East India,Hindi,Premium,Mobile,3.2,22
5747,South India,Telugu,Mobile,Smart TV,3.9,23
5748,Northeast India,Punjabi,Mobile,Mobile,3.7,11
5749,West India,Marathi,Standard,Mobile,4.5,16
5750,East India,Marathi,Standard,Laptop,2.2,46
5751,East India,Bengali,Mobile,Smart TV,4.2,16
5752,South India,Gujarati,Basic,Smart TV,4.6,14
5753,South India,Malayalam,Mobile,Smart TV,2.7,6
5754,North India,Kannada,Mobile,Smart TV,2.4,42
5755,West India,Punjabi,Premium,Smart TV,1.5,17
5756,North India,Malayalam,Standard,Mobile,6.0,31
5757,East India,Malayalam,Standard,Smart TV,2.6,42
5758,Northeast India,Bengali,Mobile,Mobile,5.2,10
5759,Northeast India,Marathi,Mobile,Mobile,3.3,46
5760,South India,Tamil,Premium,Smart TV,4.8,20
5761,Northeast India,Telugu,Mobile,Mobile,4.2,9
5762,Northeast India,Hindi,Basic,Smart TV,6.0,15
5763,Northeast India,Tamil,Mobile,Mobile,5.2,39
5764,East India,Tamil,Basic,Mobile,3.8,2
5765,Northeast India,Gujarati,Mobile,Smart TV,3.9,4
5766,Northeast India,Gujarati,Basic,Mobile,4.3,24
5767,Northeast India,Tamil,Premium,Smart TV,6.7,18
5768,North India,Marathi,Standard,Laptop,3.6,11
5769,East India,Malayalam,Mobile,Tablet,1.9,37
5770,South India,Telugu,Standard,Smart TV,3.8,26
5771,North India,Malayalam,Mobile,Mobile,2.7,8
5772,West India,Malayalam,Basic,Smart TV,3.8,22
5773,East India,Malayalam,Standard,Smart TV,4.9,5
5774,East India,Telugu,Mobile,Smart TV,4.1,2
5775,West India,Telugu,Basic,Laptop,2.8,5
5776,West India,Bengali,Standard,Mobile,3.3,35
5777,West India,Kannada,Premium,Tablet,2.2,32
5778,South India,Tamil,Basic,Mobile,5.0,44
5779,Northeast India,Bengali,Mobile,Smart TV,4.5,19
5780,East India,Bengali,Basic,Laptop,2.2,39
5781,Northeast India,Hindi,Basic,Tablet,6.5,4
5782,Northeast India,Gujarati,Basic,Laptop,3.2,23
5783,West India,Hindi,Basic,Laptop,3.9,46
5784,South India,Gujarati,Standard,Mobile,3.1,19
5785,North India,Kannada,Mobile,Smart TV,4.0,26
5786,South India,Punjabi,Mobile,Smart TV,3.6,26
5787,Northeast India,Gujarati,Basic,Mobile,1.8,7
5788,South India,Malayalam,Basic,Tablet,4.9,32
5789,West India,Gujarati,Premium,Laptop,2.5,47
5790,North India,Telugu,Basic,Laptop,4.6,33
5791,West India,Kannada,Premium,Smart TV,3.2,44
5792,North India,Bengali,Premium,Mobile,3.6,26
5793,Northeast India,Malayalam,Standard,Laptop,4.1,24
5794,North India,Punjabi,Mobile,Mobile,3.7,23
5795,North India,Kannada,Premium,Mobile,4.4,38
5796,North India,Bengali,Mobile,Laptop,2.7,26
5797,South India,Marathi,Mobile,Mobile,4.7,45
5798,South India,Kannada,Basic,Tablet,2.3,31
5799,Northeast India,Punjabi,Mobile,Mobile,2.4,6
5800,North India,Bengali,Mobile,Smart TV,4.2,45
5801,East India,Telugu,Mobile,Mobile,4.8,31
5802,Northeast India,Gujarati,Mobile,Smart TV,3.8,47
5803,North India,Hindi,Standard,Mobile,5.3,40
5804,North India,Punjabi,Mobile,Smart TV,2.5,45
5805,South India,Hindi,Basic,Tablet,2.1,45
5806,Northeast India,Tamil,Premium,Laptop,4.5,12
5807,North India,Gujarati,Basic,Smart TV,3.6,17
5808,North India,Punjabi,Standard,Smart TV,4.5,26
5809,Northeast India,Kannada,Premium,Mobile,2.3,3
5810,East India,Telugu,Mobile,Laptop,3.0,15
5811,Northeast India,Kannada,Basic,Smart TV,5.6,38
5812,Northeast India,Marathi,Premium,Smart TV,3.3,24
5813,East India,Tamil,Premium,Mobile,5.2,30
5814,Northeast India,Telugu,Standard,Mobile,4.4,44
5815,North India,Malayalam,Mobile,Smart TV,3.2,36
5816,Northeast India,Bengali,Premium,Laptop,5.2,44
5817,East India,Tamil,Mobile,Tablet,3.9,27
5818,West India,Bengali,Basic,Smart TV,3.5,22
5819,Northeast India,Gujarati,Basic,Mobile,3.4,2
5820,South India,Malayalam,Basic,Smart TV,4.0,7
5821,North India,Malayalam,Standard,Smart TV,2.1,16
5822,North India,Telugu,Standard,Smart TV,4.6,24
5823,South India,Gujarati,Standard,Mobile,4.0,30
5824,South India,Marathi,Mobile,Laptop,2.8,44
5825,Northeast India,Tamil,Basic,Mobile,2.0,46
5826,South India,Tamil,Standard,Smart TV,3.2,1
5827,West India,Punjabi,Basic,Smart TV,3.8,27
5828,East India,Kannada,Premium,Mobile,3.7,9
5829,South India,Punjabi,Standard,Smart TV,3.7,7
5830,South India,Marathi,Standard,Mobile,4.3,5
5831,West India,Malayalam,Mobile,Mobile,2.1,30
5832,North India,Hindi,Standard,Tablet,3.4,42
5833,North India,Marathi,Premium,Smart TV,3.9,27
5834,Northeast India,Marathi,Basic,Mobile,4.1,10
5835,West India,Telugu,Standard,Smart TV,4.6,25
5836,East India,Telugu,Basic,Mobile,3.3,18
5837,East India,Telugu,Basic,Mobile,3.6,7
5838,West India,Telugu,Standard,Laptop,2.6,31
5839,East India,Kannada,Standard,Mobile,4.0,32
5840,North India,Tamil,Premium,Mobile,2.5,45
